Дата операции;Дата платежа;Номер карты;Статус;Сумма операции;Валюта операции;Сумма платежа;Валюта платежа;Кэшбэк;Категория;MCC;Описание;Бонусы (включая кэшбэк);Округление на инвесткопилку;Сумма операции с округлением
17.04.2022 0:13;17.04.2022;*8125;OK;1000;RUB;1000;RUB;;Переводы;;Дарья Ю.;0;0;1000
16.04.2022 21:23;16.04.2022;*8125;OK;-2202,27;RUB;-2202,27;RUB;22;Супермаркеты;5411;Перекрёсток;22;0;2202,27
16.04.2022 15:18;16.04.2022;*8125;OK;-195;RUB;-195;RUB;1;Рестораны;5812;Volkonskij;1;0;195
16.04.2022 14:23;16.04.2022;*8125;OK;-95;RUB;-95;RUB;;Рестораны;5812;Volkonskij;0;0;95
16.04.2022 13:29;17.04.2022;*8125;OK;-100;RUB;-100;RUB;1;Местный транспорт;4111;Тройка;1;0;100
16.04.2022 10:07;16.04.2022;*8125;OK;16;RUB;16;RUB;;Бонусы;;Бонус по акции;0;0;16
15.04.2022 22:27;15.04.2022;;OK;111,45;RUB;111,45;RUB;;Бонусы;;Проценты на остаток;0;0;111,45
15.04.2022 21:58;16.04.2022;*8125;OK;-527,69;RUB;-527,69;RUB;5;Супермаркеты;5411;Перекрёсток;5;0;527,69
15.04.2022 19:23;15.04.2022;*8125;OK;-111,47;RUB;-111,47;RUB;1;Супермаркеты;5921;Красное и белое;1;0;111,47
15.04.2022 13:38;15.04.2022;*8125;OK;-390;RUB;-390;RUB;3;Фастфуд;5814;Com 1989;3;0;390
15.04.2022 10:22;15.04.2022;*8125;OK;-81,38;RUB;-81,38;RUB;;Фастфуд;5814;Ля Фантази;0;0;81,38
15.04.2022 9:50;15.04.2022;*8125;OK;-1702,08;RUB;-1702,08;RUB;17;Топливо;5541;Яндекс.Заправки;17;0;1702,08
14.04.2022 15:20;14.04.2022;*8125;OK;-40;RUB;-40;RUB;;Сервис;7311;PROFI.RU;0;0;40
14.04.2022 15:15;14.04.2022;*8125;OK;-35;RUB;-35;RUB;;Сервис;7311;PROFI.RU;0;0;35
14.04.2022 14:57;14.04.2022;;OK;-1789;RUB;-1789;RUB;;Переводы;;Дмитрий Г.;0;0;1789
14.04.2022 12:23;14.04.2022;*8125;OK;-35;RUB;-35;RUB;;Сервис;7311;PROFI.RU;0;0;35
14.04.2022 10:18;14.04.2022;*8125;OK;-373,12;RUB;-373,12;RUB;3;Фастфуд;5814;Ля Фантази;3;0;373,12
14.04.2022 0:39;14.04.2022;*8125;OK;1070;RUB;1070;RUB;;Пополнения;;Дмитрий Г.;0;0;1070
13.04.2022 22:23;14.04.2022;*8125;OK;-1910;RUB;-1910;RUB;19;Рестораны;5812;Tacobar;19;0;1910
13.04.2022 11:57;13.04.2022;;OK;-107;RUB;-107;RUB;;Переводы;;Дмитрий Г.;0;0;107
13.04.2022 11:44;13.04.2022;;OK;-1500;RUB;-1500;RUB;;Другое;;Штрафы ГИБДД;0;0;1500
13.04.2022 10:53;13.04.2022;*8125;OK;16;RUB;16;RUB;;Бонусы;;Бонус по акции;0;0;16
13.04.2022 10:08;13.04.2022;*8125;OK;-487,16;RUB;-487,16;RUB;4;Фастфуд;5814;Ля Фантази;4;0;487,16
12.04.2022 21:29;12.04.2022;;OK;50000;RUB;50000;RUB;;Переводы;;Перевод между счетами;0;0;50000
12.04.2022 21:29;12.04.2022;;OK;-50000;RUB;-50000;RUB;;Переводы;;Перевод между счетами;0;0;50000
12.04.2022 21:28;12.04.2022;*8125;OK;57845,45;RUB;57845,45;RUB;;Пополнения;;Дмитрий Г.;0;0;57845,45
12.04.2022 21:27;12.04.2022;*8125;OK;-995;RUB;-995;RUB;9;Фастфуд;5814;"""White Fox Cafe""";9;0;995
12.04.2022 14:46;12.04.2022;*8125;OK;-17;RUB;-17;RUB;;Частные услуги;7299;YM*Plazius;0;0;17
12.04.2022 14:46;12.04.2022;*8125;OK;-318,19;RUB;-318,19;RUB;3;Рестораны;5812;6087-Plazius;3;0;318,19
11.04.2022 13:32;11.04.2022;*8125;OK;741,41;RUB;741,41;RUB;;Пополнения;;Дмитрий Г.;0;0;741,41
11.04.2022 10:12;11.04.2022;*8125;OK;-295,24;RUB;-295,24;RUB;2;Фастфуд;5814;Ля Фантази;2;0;295,24
10.04.2022 21:38;10.04.2022;*8125;OK;-2105,17;RUB;-2105,17;RUB;21;Супермаркеты;5411;Перекрёсток;21;0;2105,17
10.04.2022 1:43;10.04.2022;*8125;OK;1800;RUB;1800;RUB;;Переводы;;Дарья Ю.;0;0;1800
10.04.2022 1:31;11.04.2022;*8125;OK;-12000;RUB;-12000;RUB;120;Отели;7011;Artveretevo.Com;120;0;12000
09.04.2022 19:01;09.04.2022;;OK;-680;RUB;-680;RUB;;Переводы;;Дмитрий Г.;0;0;680
09.04.2022 16:23;09.04.2022;;OK;-2000;RUB;-2000;RUB;;Переводы;6012;Перевод на карту;0;0;2000
09.04.2022 10:33;09.04.2022;*8125;OK;271,82;RUB;271,82;RUB;-2;Каршеринг;7512;Яндекс.Драйв;-2;0;271,82
08.04.2022 20:47;09.04.2022;*8125;OK;-1281,25;RUB;-1281,25;RUB;12;Топливо;5541;Газпромнефть;12;0;1281,25
08.04.2022 20:27;08.04.2022;*8125;OK;-569,96;RUB;-569,96;RUB;5;Фастфуд;5814;Burger King;5;0;569,96
08.04.2022 19:00;08.04.2022;*8125;OK;-5148,45;RUB;-5148,45;RUB;;Госуслуги;9222;Ss Entuziastov;0;0;5148,45
08.04.2022 18:23;08.04.2022;;OK;-1214;RUB;-1214;RUB;;Переводы;;Дарья Ю.;0;0;1214
08.04.2022 18:10;09.04.2022;*8125;OK;-157,24;RUB;-157,24;RUB;1;Каршеринг;7512;Яндекс.Драйв;1;0;157,24
08.04.2022 18:00;09.04.2022;*8125;OK;-271,82;RUB;-271,82;RUB;2;Каршеринг;7512;Яндекс.Драйв;2;0;271,82
07.04.2022 21:16;07.04.2022;*8125;OK;1000;RUB;1000;RUB;;Переводы;;Дарья Ю.;0;0;1000
07.04.2022 20:50;10.04.2022;*8125;OK;-2000;RUB;-2000;RUB;20;Фастфуд;5814;NICEPRICECAFE;20;0;2000
07.04.2022 13:24;07.04.2022;*8125;OK;-2374;RUB;-2374;RUB;23;Супермаркеты;5411;ВкусВилл;23;0;2374
05.04.2022 20:16;05.04.2022;*8125;OK;-710;RUB;-710;RUB;7;Кино;7832;Holi;7;0;710
05.04.2022 14:04;05.04.2022;*8125;OK;-318,13;RUB;-318,13;RUB;3;Рестораны;5812;6087-Plazius;3;0;318,13
05.04.2022 10:20;05.04.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
04.04.2022 10:16;04.04.2022;*8125;OK;-435,9;RUB;-435,9;RUB;4;Фастфуд;5814;Ля Фантази;4;0;435,9
03.04.2022 17:59;03.04.2022;*8125;OK;600;RUB;600;RUB;;Пополнения;;Дмитрий Г.;0;0;600
02.04.2022 9:09;02.04.2022;*8125;OK;-1304;RUB;-1304;RUB;13;Супермаркеты;5411;ВкусВилл;13;0;1304
01.04.2022 22:02;02.04.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
01.04.2022 21:43;01.04.2022;*8125;OK;-40700;RUB;-40700;RUB;;Наличные;6011;Снятие в банкомате Тинькофф;0;0;40700
01.04.2022 21:41;01.04.2022;;OK;42000;RUB;42000;RUB;;Переводы;;Перевод между счетами;0;0;42000
01.04.2022 21:41;01.04.2022;;OK;-42000;RUB;-42000;RUB;;Переводы;;Перевод между счетами;0;0;42000
01.04.2022 9:20;01.04.2022;*8125;OK;-393,62;RUB;-393,62;RUB;3;Фастфуд;5814;Ля Фантази;3;0;393,62
01.04.2022 9:09;01.04.2022;;OK;-1595,1;RUB;-1595,1;RUB;15;Топливо;5541;Тинькофф Топливо;15;0;1595,1
31.03.2022 20:12;31.03.2022;*8125;OK;37238,76;RUB;37238,76;RUB;;Пополнения;;Дмитрий Г.;0;0;37238,76
31.03.2022 9:58;31.03.2022;*8125;OK;-287,64;RUB;-287,64;RUB;2;Фастфуд;5814;Ля Фантази;2;0;287,64
30.03.2022 21:23;30.03.2022;*8125;OK;-642;RUB;-642;RUB;6;Супермаркеты;5411;Перекрёсток;6;0;642
30.03.2022 20:02;31.03.2022;*8125;OK;-20;RUB;-20;RUB;;Сервис;7311;PROFI.RU;0;0;20
30.03.2022 19:59;31.03.2022;*8125;OK;-65;RUB;-65;RUB;;Сервис;7311;PROFI.RU;0;0;65
30.03.2022 18:44;31.03.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
30.03.2022 18:01;31.03.2022;;OK;-500;RUB;-500;RUB;;Другое;;Штрафы ГИБДД;0;0;500
29.03.2022 20:07;29.03.2022;*9698;OK;-137,88;RUB;-137,88;RUB;1;Супермаркеты;5411;Красное и белое;1;0;137,88
29.03.2022 9:40;29.03.2022;*8125;OK;-688,16;RUB;-688,16;RUB;6;Фастфуд;5814;Ля Фантази;6;0;688,16
28.03.2022 22:26;29.03.2022;;OK;39000;RUB;39000;RUB;;Переводы;;Перевод между счетами;0;0;39000
28.03.2022 22:26;29.03.2022;;OK;-39000;RUB;-39000;RUB;;Переводы;;Перевод между счетами;0;0;39000
28.03.2022 22:25;29.03.2022;;OK;3000;RUB;3000;RUB;;Переводы;;Перевод между счетами;0;0;3000
28.03.2022 22:25;29.03.2022;;OK;-3000;RUB;-3000;RUB;;Переводы;;Перевод между счетами;0;0;3000
28.03.2022 18:22;28.03.2022;;OK;25190,7;RUB;25190,7;RUB;;Переводы;;Вывод с брокерского счета;0;0;25190,7
28.03.2022 18:18;28.03.2022;;OK;-282,26;USD;-282,26;USD;;Переводы;;Пополнение брокерского счета;0;0;282,26
28.03.2022 12:12;28.03.2022;*8125;OK;-35;RUB;-35;RUB;;Сервис;7311;PROFI.RU;0;0;35
28.03.2022 12:09;28.03.2022;*8125;OK;-35;RUB;-35;RUB;;Сервис;7311;PROFI.RU;0;0;35
28.03.2022 10:06;28.03.2022;*8125;OK;-566,84;RUB;-566,84;RUB;5;Фастфуд;5814;Ля Фантази;5;0;566,84
27.03.2022 18:24;28.03.2022;*8125;OK;-79;RUB;-79;RUB;;Топливо;5541;Роснефть;0;0;79
27.03.2022 18:24;28.03.2022;*8125;OK;-5000;RUB;-5000;RUB;;Наличные;6010;Роснефть;0;0;5000
27.03.2022 18:19;28.03.2022;*8125;OK;-6000;RUB;-6000;RUB;;Наличные;6011;Снятие в банкомате ВБРР;0;0;6000
27.03.2022 18:14;28.03.2022;*8125;OK;-9000;RUB;-9000;RUB;;Наличные;6011;Снятие в банкомате ВБРР;0;0;9000
27.03.2022 16:53;28.03.2022;*8125;OK;-1649,6;RUB;-1649,6;RUB;16;Топливо;5541;Яндекс.Заправки;16;0;1649,6
27.03.2022 11:17;27.03.2022;*8125;OK;-500;RUB;-500;RUB;;Переводы;6012;Перевод на карту;0;0;500
27.03.2022 10:47;27.03.2022;;OK;-100;RUB;-100;RUB;;Переводы;;Дмитрий Г.;0;0;100
26.03.2022 12:36;26.03.2022;*8125;OK;-970;RUB;-970;RUB;9;Медицина;8021;Ulybka;9;0;970
26.03.2022 8:37;26.03.2022;;OK;-1610,45;RUB;-1610,45;RUB;16;Топливо;5541;Тинькофф Топливо;16;0;1610,45
25.03.2022 23:37;25.03.2022;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.03.2022 23:20;25.03.2022;;OK;-59;RUB;-59;RUB;;Услуги банка;;Плата за оповещения об операциях;0;0;59
25.03.2022 22:59;25.03.2022;;OK;94;RUB;94;RUB;;Бонусы;;Кэшбэк за обычные покупки;0;0;94
25.03.2022 22:32;25.03.2022;;OK;27,9;RUB;27,9;RUB;;Бонусы;;Проценты на остаток;0;0;27,9
25.03.2022 19:29;25.03.2022;*9698;OK;-178,17;RUB;-178,17;RUB;1;Супермаркеты;5411;Красное и белое;1;0;178,17
25.03.2022 16:59;25.03.2022;*8125;OK;2500;RUB;2500;RUB;;Переводы;;Дарья Ю.;0;0;2500
25.03.2022 14:59;25.03.2022;;OK;-2500;RUB;-2500;RUB;;Переводы;;Дарья Ю.;0;0;2500
25.03.2022 14:34;25.03.2022;*8125;OK;680;RUB;680;RUB;;Переводы;;Дарья Ю.;0;0;680
25.03.2022 13:47;25.03.2022;*8125;OK;-1053;RUB;-1053;RUB;10;Супермаркеты;5411;Азбука Вкуса;10;0;1053
25.03.2022 9:54;25.03.2022;*8125;OK;-478,34;RUB;-478,34;RUB;4;Фастфуд;5814;Ля Фантази;4;0;478,34
25.03.2022 9:18;25.03.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
24.03.2022 22:07;25.03.2022;*8125;OK;580;RUB;580;RUB;;Переводы;;Дарья Ю.;0;0;580
24.03.2022 22:06;25.03.2022;*8125;OK;-1155,4;RUB;-1155,4;RUB;11;Фастфуд;5814;TastyFood;11;0;1155,4
24.03.2022 14:02;24.03.2022;*8125;OK;-318,68;RUB;-318,68;RUB;3;Рестораны;5812;6356-Platius;3;0;318,68
24.03.2022 9:45;24.03.2022;*8125;OK;-186;RUB;-186;RUB;1;Фастфуд;5814;Ля Фантази;1;0;186
23.03.2022 16:37;23.03.2022;;OK;-1300;RUB;-1300;RUB;;Переводы;;Дарья Ю.;0;0;1300
23.03.2022 14:26;23.03.2022;*8125;OK;-13;RUB;-13;RUB;;Супермаркеты;5411;ВкусВилл;0;0;13
23.03.2022 14:23;23.03.2022;*8125;OK;-350;RUB;-350;RUB;3;Супермаркеты;5411;ВкусВилл;3;0;350
23.03.2022 13:33;23.03.2022;*8125;OK;1518;RUB;1518;RUB;;Пополнения;;Дмитрий Г.;0;0;1518
23.03.2022 9:56;23.03.2022;*8125;OK;-257,2;RUB;-257,2;RUB;2;Фастфуд;5814;Ля Фантази;2;0;257,2
22.03.2022 13:43;22.03.2022;*8125;OK;-313,18;RUB;-313,18;RUB;3;Рестораны;5812;6087-Plazius;3;0;313,18
22.03.2022 10:46;22.03.2022;;OK;-5000;RUB;-5000;RUB;;Другое;;Штрафы ГИБДД;0;0;5000
22.03.2022 10:40;22.03.2022;*8125;OK;56482,69;RUB;56482,69;RUB;;Пополнения;;Дмитрий Г.;0;0;56482,69
22.03.2022 10:06;22.03.2022;*8125;OK;-185;RUB;-185;RUB;1;Фастфуд;5814;Ля Фантази;1;0;185
21.03.2022 19:54;21.03.2022;*8125;OK;-178,7;RUB;-178,7;RUB;1;Супермаркеты;5411;SPAR;1;0;178,7
21.03.2022 9:55;21.03.2022;*8125;OK;-191;RUB;-191;RUB;1;Фастфуд;5814;Ля Фантази;1;0;191
19.03.2022 14:06;19.03.2022;*8125;OK;800;RUB;800;RUB;;Переводы;;Дарья Ю.;0;0;800
16.03.2022 11:50;16.03.2022;;OK;-1369,71;RUB;-1369,71;RUB;;Переводы;;Дмитрий Г.;0;0;1369,71
15.03.2022 20:24;16.03.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
15.03.2022 13:58;15.03.2022;*8125;OK;1400;RUB;1400;RUB;;Переводы;;Дарья Ю.;0;0;1400
14.03.2022 10:38;14.03.2022;;OK;-200;RUB;-200;RUB;;Переводы;;Александра З.;0;0;200
10.03.2022 15:00;10.03.2022;;OK;-0,01;USD;-0,01;USD;;Переводы;;Пополнение брокерского счета;0;0;0,01
10.03.2022 14:57;10.03.2022;;OK;4,28;RUB;4,28;RUB;;Переводы;;Вывод с брокерского счета;0;0;4,28
10.03.2022 14:57;10.03.2022;;OK;0,27;USD;0,27;USD;;Переводы;;Вывод с брокерского счета;0;0;0,27
10.03.2022 14:50;10.03.2022;;OK;282;USD;282;USD;;Переводы;;Вывод с брокерского счета;0;0;282
09.03.2022 10:04;09.03.2022;*8125;OK;-247,62;RUB;-247,62;RUB;2;Фастфуд;5814;Ля Фантази;2;0;247,62
08.03.2022 20:32;08.03.2022;;OK;-1400;RUB;-1400;RUB;;Переводы;;Дарья Ю.;0;0;1400
08.03.2022 14:41;08.03.2022;;OK;-1480;RUB;-1480;RUB;;Переводы;;Дмитрий Г.;0;0;1480
07.03.2022 19:55;07.03.2022;*8125;OK;-3660;RUB;-3660;RUB;36;Рестораны;5812;Л.Е.С.;36;0;3660
07.03.2022 17:13;07.03.2022;*8125;OK;-800;RUB;-800;RUB;8;Цветы;5992;Mnogo Tsvetov;8;0;800
06.03.2022 19:15;06.03.2022;*8125;OK;-753,32;RUB;-753,32;RUB;7;Фастфуд;5814;Pro-Kitchen;7;0;753,32
06.03.2022 6:18;06.03.2022;*8125;OK;300;RUB;300;RUB;;Пополнения;;Артем П.;0;0;300
05.03.2022 15:28;05.03.2022;;OK;-185;RUB;-185;RUB;;Переводы;;Дмитрий Г.;0;0;185
05.03.2022 13:39;05.03.2022;*8125;OK;3500;RUB;3500;RUB;;Пополнения;6012;Avito;0;0;3500
05.03.2022 13:21;05.03.2022;*8125;OK;-91,52;RUB;-91,52;RUB;;Фастфуд;5814;Ля Фантази;0;0;91,52
05.03.2022 11:47;05.03.2022;;OK;-1518;RUB;-1518;RUB;;Переводы;;Дмитрий Г.;0;0;1518
05.03.2022 9:46;05.03.2022;*8125;OK;-1947,24;RUB;-1947,24;RUB;;Топливо;5541;Яндекс.Заправки;0;0;1947,24
04.03.2022 11:38;04.03.2022;;OK;-1000;RUB;-1000;RUB;;Переводы;;Георгий Я.;0;0;1000
04.03.2022 11:37;04.03.2022;;FAILED;-1000;RUB;-1000;RUB;;;;Георгий Я.;0;0;1000
04.03.2022 10:11;04.03.2022;*8125;OK;-363,32;RUB;-363,32;RUB;;Фастфуд;5814;Ля Фантази;0;0;363,32
03.03.2022 21:31;03.03.2022;*8125;OK;5100;RUB;5100;RUB;;Переводы;;Дарья Ю.;0;0;5100
03.03.2022 17:54;03.03.2022;;OK;-4317;RUB;-4317;RUB;;Переводы;;Дмитрий Г.;0;0;4317
03.03.2022 13:28;03.03.2022;*8125;OK;-388,5;RUB;-388,5;RUB;;Фастфуд;5814;Pro-Kitchen;0;0;388,5
03.03.2022 9:57;03.03.2022;*8125;OK;-195,88;RUB;-195,88;RUB;;Фастфуд;5814;Ля Фантази;0;0;195,88
02.03.2022 13:49;02.03.2022;*8125;OK;5260;RUB;5260;RUB;;Переводы;;Дарья Ю.;0;0;5260
02.03.2022 13:36;02.03.2022;*8125;OK;-5257;RUB;-5257;RUB;;Электроника и техника;5722;Мвидео;0;0;5257
02.03.2022 13:31;02.03.2022;*8125;OK;5000;RUB;5000;RUB;;Пополнения;;Дмитрий Г.;0;0;5000
02.03.2022 13:12;02.03.2022;;OK;-33577;RUB;-33577;RUB;;Переводы;;Дмитрий Г.;0;0;33577
02.03.2022 12:08;02.03.2022;;OK;35000;RUB;35000;RUB;;Переводы;;Вывод с брокерского счета;0;0;35000
02.03.2022 10:56;02.03.2022;;OK;-2000;RUB;-2000;RUB;;Переводы;;Артем П.;0;0;2000
02.03.2022 10:08;02.03.2022;*8125;OK;-538,36;RUB;-538,36;RUB;;Фастфуд;5814;Ля Фантази;0;0;538,36
01.03.2022 19:28;01.03.2022;*8125;OK;-910;RUB;-910;RUB;;Связь;4814;МегаФон;0;0;910
01.03.2022 14:59;01.03.2022;*8125;OK;-50;RUB;-50;RUB;;Фастфуд;5814;Дело вкуса;0;0;50
01.03.2022 9:22;01.03.2022;*8125;OK;-85;RUB;-85;RUB;;Фастфуд;5814;Ля Фантази;0;0;85
01.03.2022 9:22;01.03.2022;*8125;OK;-339,32;RUB;-339,32;RUB;;Фастфуд;5814;Ля Фантази;0;0;339,32
28.02.2022 13:30;28.02.2022;*8125;OK;-403,75;RUB;-403,75;RUB;;Фастфуд;5814;Foodsimple;0;0;403,75
28.02.2022 9:29;28.02.2022;*8125;OK;-227,94;RUB;-227,94;RUB;;Фастфуд;5814;Ля Фантази;0;0;227,94
27.02.2022 16:35;28.02.2022;*8125;OK;-1185,65;RUB;-1185,65;RUB;;Топливо;5541;Яндекс.Заправки;0;0;1185,65
27.02.2022 11:58;27.02.2022;*8125;OK;-129;RUB;-129;RUB;;Дом и ремонт;5211;Danila Master;0;0;129
26.02.2022 15:22;26.02.2022;*8125;OK;-75;RUB;-75;RUB;;Супермаркеты;5499;Rassvet;0;0;75
26.02.2022 12:28;26.02.2022;*8125;OK;-419,98;RUB;-419,98;RUB;;Супермаркеты;5411;Верный;0;0;419,98
26.02.2022 11:42;26.02.2022;*8125;OK;-970;RUB;-970;RUB;;Медицина;8021;Ulybka;0;0;970
26.02.2022 9:20;28.02.2022;*8125;OK;-1267,5;RUB;-1267,5;RUB;;Топливо;5541;Яндекс.Заправки;0;0;1267,5
25.02.2022 23:39;25.02.2022;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.02.2022 23:02;25.02.2022;;OK;102;RUB;102;RUB;;Бонусы;;Кэшбэк за обычные покупки;0;0;102
25.02.2022 22:32;25.02.2022;;OK;28,21;RUB;28,21;RUB;;Бонусы;;Проценты на остаток;0;0;28,21
25.02.2022 15:12;25.02.2022;*8125;OK;-25;RUB;-25;RUB;;Фастфуд;5814;Дело вкуса;0;0;25
25.02.2022 13:31;25.02.2022;*8125;OK;-1444;RUB;-1444;RUB;;Дом и ремонт;5200;Леруа Мерлен;0;0;1444
25.02.2022 9:31;25.02.2022;*8125;OK;-397,28;RUB;-397,28;RUB;;Фастфуд;5814;Ля Фантази;0;0;397,28
24.02.2022 8:59;24.02.2022;*8125;OK;-483,3;RUB;-483,3;RUB;;Фастфуд;5814;Ля Фантази;0;0;483,3
24.02.2022 1:31;25.02.2022;*8125;OK;-484;RUB;-484;RUB;;Наличные;6538;Операция в других кредитных организациях OZONCARD-CUPC-PAY NOVOSIBIRSK RUS;0;0;484
24.02.2022 1:29;24.02.2022;*8125;FAILED;-484;RUB;-484;RUB;;;;Дмитрий Г.;0;0;484
24.02.2022 1:28;24.02.2022;*8125;FAILED;-484;RUB;-484;RUB;;;;Дмитрий Г.;0;0;484
24.02.2022 1:28;24.02.2022;*8125;FAILED;-484;RUB;-484;RUB;;;;Дмитрий Г.;0;0;484
24.02.2022 1:27;24.02.2022;*8125;OK;484;RUB;484;RUB;;Переводы;;Дарья Ю.;0;0;484
23.02.2022 23:44;24.02.2022;*8125;OK;-649,76;RUB;-649,76;RUB;;Супермаркеты;5411;Дикси;0;0;649,76
23.02.2022 18:25;23.02.2022;;OK;-100;RUB;-100;RUB;;Переводы;;Абдуфаттох М.;0;0;100
23.02.2022 18:19;23.02.2022;;OK;-900;RUB;-900;RUB;;Переводы;;Наида В.;0;0;900
23.02.2022 16:59;23.02.2022;*8125;OK;-1254;RUB;-1254;RUB;;Дом и ремонт;5200;Леруа Мерлен;0;0;1254
23.02.2022 13:02;23.02.2022;;OK;15925,29;RUB;15925,29;RUB;;Переводы;;Вывод с брокерского счета;0;0;15925,29
22.02.2022 11:52;22.02.2022;;OK;-64396,62;RUB;-64396,62;RUB;;Переводы;;Пополнение брокерского счета;0;0;64396,62
22.02.2022 11:45;22.02.2022;*8125;OK;54000;RUB;54000;RUB;;Пополнения;;Дмитрий Г.;0;0;54000
22.02.2022 9:55;23.02.2022;*8125;OK;-1957,3;RUB;-1957,3;RUB;;Топливо;5541;Яндекс.Заправки;0;0;1957,3
21.02.2022 19:14;21.02.2022;*8125;OK;-359,23;RUB;-359,23;RUB;;Супермаркеты;5921;Красное и белое;0;0;359,23
21.02.2022 10:22;21.02.2022;*8125;OK;-350,44;RUB;-350,44;RUB;;Фастфуд;5814;Ля Фантази;0;0;350,44
19.02.2022 18:08;19.02.2022;*8125;OK;-775;RUB;-775;RUB;;Фастфуд;5814;#FARШ;0;0;775
19.02.2022 11:37;19.02.2022;*8125;OK;-250;RUB;-250;RUB;;Рестораны;5812;Sammit Kofe;0;0;250
18.02.2022 14:26;18.02.2022;*8125;OK;-350;RUB;-350;RUB;;Фастфуд;5814;Шоколадница;0;0;350
18.02.2022 10:04;18.02.2022;*8125;OK;-85;RUB;-85;RUB;;Фастфуд;5814;Ля Фантази;0;0;85
17.02.2022 10:10;17.02.2022;*8125;OK;-501,88;RUB;-501,88;RUB;;Фастфуд;5814;Ля Фантази;0;0;501,88
16.02.2022 14:18;16.02.2022;*8125;OK;-330;RUB;-330;RUB;;Фастфуд;5814;Дело вкуса;0;0;330
16.02.2022 10:10;16.02.2022;*8125;OK;-150;RUB;-150;RUB;;Фастфуд;5814;Ля Фантази;0;0;150
15.02.2022 17:01;15.02.2022;*8125;OK;5820;RUB;5820;RUB;;Пополнения;6536;Пополнение MMR* YOULA Moscow RUS;0;0;5820
15.02.2022 9:40;15.02.2022;*8125;OK;-372,02;RUB;-372,02;RUB;;Фастфуд;5814;Ля Фантази;0;0;372,02
14.02.2022 21:50;14.02.2022;*8125;OK;10314,58;RUB;10314,58;RUB;;Пополнения;;Дмитрий Г.;0;0;10314,58
14.02.2022 18:53;14.02.2022;;OK;-1000;RUB;-1000;RUB;;Переводы;;Хабибулло Р.;0;0;1000
14.02.2022 8:56;14.02.2022;*8125;OK;-431,36;RUB;-431,36;RUB;;Фастфуд;5814;Ля Фантази;0;0;431,36
12.02.2022 18:55;12.02.2022;*8125;OK;-730;RUB;-730;RUB;;Фастфуд;5814;Kafe Gmvc Rosizo;0;0;730
12.02.2022 0:54;13.02.2022;*8125;OK;-10;RUB;-10;RUB;;Местный транспорт;4111;Тройка;0;0;10
11.02.2022 23:40;12.02.2022;*8125;OK;2480;RUB;2480;RUB;;Переводы;;Ольга Г.;0;0;2480
11.02.2022 20:34;13.02.2022;*8125;OK;-60;RUB;-60;RUB;;Местный транспорт;4111;Тройка;0;0;60
11.02.2022 14:44;11.02.2022;;OK;-200;RUB;-200;RUB;;Переводы;;Юлия Ф.;0;0;200
